"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-07-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-08-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-09-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-10-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-11-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2013-12-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-01-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-02-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-03-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-04-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-05-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-06-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-07-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-08-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-09-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-28",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-29",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-30",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-10-31",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-01",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-08",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-09",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-10",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-25",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-26",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-11-27",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-02",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-03",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-04",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-05",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-06",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-07",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-11",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-12",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-13",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-14",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-15",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-16",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-17",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-18",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-19",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-20",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-21",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-22",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-23",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-24",,
"US1FLMA0004","27.5969","-82.1895","36.0","2014-12-25",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-20",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-21",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-22",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-23",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-24",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-25",,
"US1FLMA0015","27.4969","-82.4318","6.1","2013-07-26",,
